传染病名,年份,地区,发病数,死亡数,发病率(每10万人),死亡率
狂犬病,2012,辽宁省,6,5,0.0137,0.0114
狂犬病,2012,黑龙江省,1,1,0.0026,0.0026
狂犬病,2012,上海市,4,4,0.017,0.017
狂犬病,2012,江苏省,62,61,0.0785,0.0772
狂犬病,2012,浙江省,14,14,0.0256,0.0256
狂犬病,2012,安徽省,39,38,0.0653,0.0637
狂犬病,2012,福建省,3,3,0.0081,0.0081
狂犬病,2012,江西省,23,23,0.0512,0.0512
狂犬病,2012,山东省,67,67,0.0695,0.0695
狂犬病,2012,河南省,86,78,0.0916,0.0831
狂犬病,2012,湖北省,55,54,0.0955,0.0938
狂犬病,2012,湖南省,118,117,0.1789,0.1774
狂犬病,2012,广东省,158,158,0.1504,0.1504
狂犬病,2012,广西省,232,232,0.4995,0.4995
狂犬病,2012,海南省,27,26,0.3077,0.2963
狂犬病,2012,重庆市,47,46,0.161,0.1576
狂犬病,2012,四川省,68,62,0.0845,0.077
狂犬病,2012,贵州省,113,105,0.3257,0.3027
狂犬病,2012,云南省,84,85,0.1814,0.1835
狂犬病,2012,陕西省,45,44,0.1202,0.1176
狂犬病,2012,青海省,1,1,0.0176,0.0176
狂犬病,2012,宁夏,3,3,0.0469,0.0469
狂犬病,2011,全国,1917,1879,0.143,0.1401
狂犬病,2011,北京市,5,5,0.0255,0.0255
狂犬病,2011,天津市,8,8,0.0618,0.0618
狂犬病,2011,河北省,91,72,0.1266,0.1002
狂犬病,2011,山西省,88,84,0.2464,0.2352
狂犬病,2011,内蒙古,12,11,0.0486,0.0445
狂犬病,2011,辽宁省,2,2,0.0046,0.0046
狂犬病,2011,上海市,7,7,0.0304,0.0304
狂犬病,2011,江苏省,87,88,0.1106,0.1119
狂犬病,2011,浙江省,18,18,0.0331,0.0331
狂犬病,2011,安徽省,48,48,0.0807,0.0807
狂犬病,2011,福建省,2,2,0.0054,0.0054
狂犬病,2011,江西省,44,44,0.0987,0.0987
狂犬病,2011,山东省,91,90,0.095,0.094
狂犬病,2011,河南省,99,97,0.1053,0.1032
狂犬病,2011,湖北省,87,87,0.152,0.152
狂犬病,2011,湖南省,162,160,0.2466,0.2436
狂犬病,2011,广东省,202,202,0.1937,0.1937
狂犬病,2011,广西省,288,288,0.6257,0.6257
狂犬病,2011,海南省,44,44,0.5074,0.5074
狂犬病,2011,重庆市,87,84,0.3016,0.2912
狂犬病,2011,四川省,74,71,0.092,0.0883
狂犬病,2011,贵州省,207,206,0.5957,0.5929
狂犬病,2011,云南省,118,116,0.2567,0.2524
狂犬病,2011,陕西省,42,42,0.1125,0.1125
狂犬病,2011,宁夏,2,1,0.0317,0.0159
狂犬病,2011,新疆,2,2,0.0092,0.0092
狂犬病,2010,全国,2048,2014,0.1534,0.1509
狂犬病,2010,北京市,9,9,0.0513,0.0513
狂犬病,2010,天津市,4,4,0.0326,0.0326
狂犬病,2010,河北省,121,108,0.172,0.1535
狂犬病,2010,山西省,42,41,0.1225,0.1196
狂犬病,2010,内蒙古,6,6,0.0248,0.0248
狂犬病,2010,上海市,3,3,0.0156,0.0156
狂犬病,2010,江苏省,75,74,0.0971,0.0958
狂犬病,2010,浙江省,25,25,0.0483,0.0483
狂犬病,2010,安徽省,48,46,0.0783,0.075
狂犬病,2010,福建省,9,7,0.0248,0.0193
狂犬病,2010,江西省,48,48,0.1083,0.1083
狂犬病,2010,山东省,74,74,0.0781,0.0781
狂犬病,2010,河南省,89,82,0.0938,0.0864
狂犬病,2010,湖北省,84,83,0.1469,0.1451
狂犬病,2010,湖南省,152,152,0.2373,0.2373
狂犬病,2010,广东省,301,300,0.3123,0.3113
狂犬病,2010,广西省,303,303,0.624,0.624
狂犬病,2010,海南省,70,70,0.8101,0.8101
狂犬病,2010,重庆市,94,94,0.3288,0.3288
狂犬病,2010,四川省,82,84,0.1002,0.1026
狂犬病,2010,贵州省,254,247,0.6688,0.6503
狂犬病,2010,云南省,134,133,0.2932,0.291
狂犬病,2010,陕西省,21,21,0.0557,0.0557
狂犬病,2009,全国,2651,2651,0.2039,0.2039
狂犬病,2009,河北省,7,7,0.0103,0.0103
狂犬病,2009,山西省,1,1,0.003,0.003
狂犬病,2009,内蒙古,2,2,0.0084,0.0084
狂犬病,2009,辽宁省,2,2,0.0048,0.0048
狂犬病,2009,吉林省,1,1,0.0038,0.0038
狂犬病,2009,上海市,3,3,0.0224,0.0224
狂犬病,2009,江苏省,201,201,0.2656,0.2656
狂犬病,2009,浙江省,74,74,0.1575,0.1575
狂犬病,2009,安徽省,182,182,0.2825,0.2825
狂犬病,2009,福建省,20,20,0.0556,0.0556
狂犬病,2009,江西省,126,126,0.2941,0.2941
狂犬病,2009,山东省,64,64,0.0698,0.0698
狂犬病,2009,河南省,130,130,0.1341,0.1341
狂犬病,2009,湖北省,224,224,0.3728,0.3728
狂犬病,2009,湖南省,523,523,0.783,0.783
狂犬病,2009,广东省,245,245,0.308,0.308
狂犬病,2009,广西省,601,601,1.2377,1.2377
狂犬病,2009,海南省,7,7,0.086,0.086
狂犬病,2009,重庆市,2,2,0.0064,0.0064
狂犬病,2009,四川省,16,16,0.0184,0.0184
狂犬病,2009,贵州省,206,206,0.5389,0.5389
狂犬病,2009,云南省,13,13,0.0299,0.0299
狂犬病,2009,陕西省,1,1,0.0027,0.0027
狂犬病,2008,全国,2466,2373,0.1866,0.1796
狂犬病,2008,北京市,6,6,0.0367,0.0367
狂犬病,2008,天津市,10,10,0.0897,0.0897
狂犬病,2008,河北省,110,90,0.1584,0.1296
狂犬病,2008,山西省,10,6,0.0295,0.0177
狂犬病,2008,内蒙古,2,2,0.0083,0.0083
狂犬病,2008,上海市,1,1,0.0054,0.0054
狂犬病,2008,江苏省,83,83,0.1089,0.1089
狂犬病,2008,浙江省,38,38,0.0751,0.0751
狂犬病,2008,安徽省,39,33,0.0637,0.0539
狂犬病,2008,福建省,15,12,0.0419,0.0335
狂犬病,2008,江西省,74,74,0.1694,0.1694
狂犬病,2008,山东省,111,109,0.1185,0.1164
狂犬病,2008,河南省,116,103,0.1239,0.11
狂犬病,2008,湖北省,90,90,0.1579,0.1579
狂犬病,2008,湖南省,229,217,0.3603,0.3415
狂犬病,2008,广东省,319,319,0.3376,0.3376
狂犬病,2008,广西省,372,372,0.7802,0.7802
狂犬病,2008,海南省,106,106,1.2544,1.2544
狂犬病,2008,重庆市,173,152,0.6143,0.5398
狂犬病,2008,四川省,172,169,0.2116,0.2079
狂犬病,2008,贵州省,281,271,0.7469,0.7204
狂犬病,2008,云南省,108,109,0.2393,0.2415
狂犬病,2008,新疆,1,1,0.0048,0.0048
狂犬病,2007,全国,3300,3300,0.2511,0.2511
狂犬病,2007,北京市,3,3,0.019,0.019
狂犬病,2007,天津市,18,18,0.1674,0.1674
狂犬病,2007,河北省,144,144,0.2088,0.2088
狂犬病,2007,山西省,3,3,0.0089,0.0089
狂犬病,2007,内蒙古,6,6,0.025,0.025
狂犬病,2007,吉林省,1,1,0.0037,0.0037
狂犬病,2007,上海市,7,7,0.0386,0.0386
狂犬病,2007,江苏省,115,115,0.1523,0.1523
狂犬病,2007,浙江省,57,57,0.1145,0.1145
狂犬病,2007,安徽省,83,83,0.1358,0.1358
狂犬病,2007,福建省,43,43,0.1209,0.1209
狂犬病,2007,江西省,78,78,0.1798,0.1798
狂犬病,2007,山东省,139,139,0.1493,0.1493
狂犬病,2007,河南省,196,196,0.2087,0.2087
狂犬病,2007,湖北省,151,151,0.2652,0.2652
狂犬病,2007,湖南省,334,334,0.5266,0.5266
狂犬病,2007,广东省,334,334,0.359,0.359
狂犬病,2007,广西省,493,493,1.0447,1.0447
狂犬病,2007,海南省,64,64,0.7656,0.7656
狂犬病,2007,重庆市,175,175,0.6232,0.6232
狂犬病,2007,四川省,372,372,0.4554,0.4554
狂犬病,2007,贵州省,419,419,1.1152,1.1152
狂犬病,2007,云南省,65,65,0.145,0.145
狂犬病,2006,全国,3279,3215,0.2508,0.2459
狂犬病,2006,北京市,1,1,0.0065,0.0065
狂犬病,2006,天津市,4,4,0.0384,0.0384
狂犬病,2006,河北省,86,80,0.1255,0.1168
狂犬病,2006,内蒙古,1,1,0.0042,0.0042
狂犬病,2006,黑龙江省,2,2,0.0052,0.0052
狂犬病,2006,上海市,7,7,0.0394,0.0394
狂犬病,2006,江苏省,106,105,0.1418,0.1405
狂犬病,2006,浙江省,58,58,0.1184,0.1184
狂犬病,2006,安徽省,115,115,0.1879,0.1879
狂犬病,2006,福建省,44,44,0.1245,0.1245
狂犬病,2006,江西省,92,92,0.2134,0.2134
狂犬病,2006,山东省,133,133,0.1438,0.1438
狂犬病,2006,河南省,159,150,0.1695,0.1599
狂犬病,2006,湖北省,218,218,0.3818,0.3818
狂犬病,2006,湖南省,443,410,0.7003,0.6481
狂犬病,2006,广东省,387,387,0.4209,0.4209
狂犬病,2006,广西省,517,518,1.1094,1.1116
狂犬病,2006,海南省,7,7,0.0845,0.0845
狂犬病,2006,重庆市,28,28,0.1001,0.1001
狂犬病,2006,四川省,191,190,0.2326,0.2314
狂犬病,2006,贵州省,641,626,1.7185,1.6783
狂犬病,2006,云南省,38,38,0.0854,0.0854
狂犬病,2006,陕西省,1,1,0.0027,0.0027
狂犬病,2005,全国,2537,2537,0.1952,0.1952
狂犬病,2005,北京市,1,1,0.0065,0.0065
狂犬病,2005,天津市,3,3,0.0288,0.0288
狂犬病,2005,河北省,12,12,0.0176,0.0176
狂犬病,2005,山西省,1,1,0.003,0.003
狂犬病,2005,上海市,1,1,0.0056,0.0056
狂犬病,2005,江苏省,127,127,0.1703,0.1703
狂犬病,2005,浙江省,61,61,0.1252,0.1252
狂犬病,2005,安徽省,94,94,0.1545,0.1545
狂犬病,2005,福建省,27,27,0.0768,0.0768
狂犬病,2005,江西省,110,110,0.2572,0.2572
狂犬病,2005,山东省,60,60,0.0653,0.0653
狂犬病,2005,河南省,136,136,0.1458,0.1458
狂犬病,2005,湖北省,184,184,0.3232,0.3232
狂犬病,2005,湖南省,379,379,0.6022,0.6022
狂犬病,2005,广东省,306,306,0.3352,0.3352
狂犬病,2005,广西省,480,480,1.0384,1.0384
狂犬病,2005,海南省,4,4,0.0487,0.0487
狂犬病,2005,重庆市,6,6,0.0215,0.0215
狂犬病,2005,四川省,49,49,0.0598,0.0598
狂犬病,2005,贵州省,481,481,1.2991,1.2991
狂犬病,2005,云南省,11,11,0.0249,0.0249
狂犬病,2005,陕西省,3,3,0.0081,0.0081
狂犬病,2005,新疆,1,1,0.005,0.005
狂犬病,2004,全国,2651,2651,0.2039,0.2039
狂犬病,2004,河北省,7,7,0.0103,0.0103
狂犬病,2004,山西省,1,1,0.003,0.003
狂犬病,2004,内蒙古,2,2,0.0084,0.0084
狂犬病,2004,辽宁省,2,2,0.0048,0.0048
狂犬病,2004,吉林省,1,1,0.0038,0.0038
狂犬病,2004,上海市,3,3,0.0224,0.0224
狂犬病,2004,江苏省,201,201,0.2656,0.2656
狂犬病,2004,浙江省,74,74,0.1575,0.1575
狂犬病,2004,安徽省,182,182,0.2825,0.2825
狂犬病,2004,福建省,20,20,0.0556,0.0556
狂犬病,2004,江西省,126,126,0.2941,0.2941
狂犬病,2004,山东省,64,64,0.0698,0.0698
狂犬病,2004,河南省,130,130,0.1341,0.1341
狂犬病,2004,湖北省,224,224,0.3728,0.3728
狂犬病,2004,湖南省,523,523,0.783,0.783
狂犬病,2004,广东省,245,245,0.308,0.308
狂犬病,2004,广西省,601,601,1.2377,1.2377
狂犬病,2004,海南省,7,7,0.086,0.086
狂犬病,2004,重庆市,2,2,0.0064,0.0064
狂犬病,2004,四川省,16,16,0.0184,0.0184
狂犬病,2004,贵州省,206,206,0.5389,0.5389
狂犬病,2004,云南省,13,13,0.0299,0.0299
狂犬病,2004,陕西省,1,1,0.0027,0.0027
百日咳,2017,全国,10390,0,0.753,0
百日咳,2017,山东省,3460,0,3.5344,0
百日咳,2016,天津市,313,0,2.0635,0
百日咳,2016,重庆市,613,0,2.0492,0
百日咳,2016,新疆,392,0,1.7055,0
百日咳,2016,陕西省,594,0,1.5735,0
百日咳,2016,山东省,1400,0,1.4301,0
百日咳,2016,广东省,584,0,0.5446,0
百日咳,2016,河北省,365,0,0.4943,0
百日咳,2016,甘肃省,120,0,0.4632,0
百日咳,2016,四川省,354,0,0.4349,0
百日咳,2016,北京市,91,3,0.4229,0.0139
百日咳,2016,全国,5584,3,0.4098,0.0002
百日咳,2016,山西省,109,0,0.2988,0
百日咳,2016,浙江省,145,0,0.2633,0
百日咳,2016,贵州省,62,0,0.1767,0
百日咳,2016,建设兵团,4,0,0.1464,0
百日咳,2016,河南省,115,0,0.1219,0
百日咳,2016,湖南省,81,0,0.1202,0
百日咳,2016,江西省,53,0,0.1167,0
百日咳,2016,湖北省,53,0,0.0911,0
百日咳,2016,云南省,42,0,0.0891,0
百日咳,2016,黑龙江省,28,0,0.073,0
百日咳,2016,青海省,3,0,0.0514,0
百日咳,2016,宁夏,3,0,0.0453,0
百日咳,2016,安徽省,25,0,0.0411,0
百日咳,2016,内蒙古,9,0,0.0359,0
百日咳,2016,西藏,1,0,0.0315,0
百日咳,2016,上海市,5,0,0.0206,0
百日咳,2016,江苏省,14,0,0.0176,0
百日咳,2016,广西省,4,0,0.0084,0
百日咳,2016,福建省,3,0,0.0079,0
百日咳,2016,吉林省,2,0,0.0073,0
百日咳,2016,辽宁省,1,0,0.0023,0
百日咳,2015,新疆,1293,0,5.6255,0
百日咳,2015,天津市,376,0,2.4789,0
百日咳,2015,陕西省,739,0,1.9576,0
百日咳,2015,山东省,1398,0,1.4281,0
百日咳,2015,重庆市,370,0,1.2369,0
百日咳,2015,广东省,657,0,0.6126,0
百日咳,2015,全国,6658,2,0.4887,0.0001
百日咳,2015,河北省,356,0,0.4821,0
百日咳,2015,北京市,93,1,0.4322,0.0046
百日咳,2015,建设兵团,11,0,0.4025,0
百日咳,2015,浙江省,210,0,0.3813,0
百日咳,2015,四川省,290,0,0.3563,0
百日咳,2015,甘肃省,89,0,0.3435,0
百日咳,2015,山西省,108,0,0.2961,0
百日咳,2015,河南省,225,0,0.2384,0
百日咳,2015,湖北省,129,0,0.2218,0
百日咳,2015,湖南省,92,0,0.1366,0
百日咳,2015,贵州省,42,1,0.1197,0.0029
百日咳,2015,黑龙江省,40,0,0.1044,0
百日咳,2015,云南省,28,0,0.0594,0
百日咳,2015,内蒙古,14,0,0.0559,0
百日咳,2015,青海省,3,0,0.0514,0
百日咳,2015,宁夏,3,0,0.0453,0
百日咳,2015,江苏省,33,0,0.0415,0
百日咳,2015,江西省,18,0,0.0396,0
百日咳,2015,安徽省,24,0,0.0395,0
百日咳,2015,福建省,13,0,0.0342,0
百日咳,2015,西藏,1,0,0.0315,0
百日咳,2015,上海市,4,0,0.0165,0
百日咳,2015,广西省,5,0,0.0105,0
百日咳,2015,辽宁省,4,0,0.0091,0
百日咳,2015,吉林省,1,0,0.0036,0
百日咳,2014,天津市,269,0,1.8272,0
百日咳,2014,山东省,1058,1,1.087,0.001
百日咳,2014,新疆,208,0,0.9186,0
百日咳,2014,重庆市,166,0,0.5589,0
百日咳,2014,陕西省,188,0,0.4995,0
百日咳,2014,河北省,359,0,0.4896,0
百日咳,2014,北京市,84,1,0.3972,0.0047
百日咳,2014,全国,3408,2,0.2515,0.0001
百日咳,2014,广东省,248,0,0.233,0
百日咳,2014,四川省,157,0,0.1937,0
百日咳,2014,甘肃省,48,0,0.1859,0
百日咳,2014,山西省,65,0,0.1791,0
百日咳,2014,浙江省,90,0,0.1637,0
百日咳,2014,黑龙江省,55,0,0.1434,0
百日咳,2014,河南省,115,0,0.1222,0
百日咳,2014,建设兵团,3,0,0.1111,0
百日咳,2014,安徽省,64,0,0.1061,0
百日咳,2014,贵州省,32,0,0.0914,0
百日咳,2014,湖南省,48,0,0.0717,0
百日咳,2014,湖北省,39,0,0.0673,0
百日咳,2014,江苏省,47,0,0.0592,0
百日咳,2014,云南省,21,0,0.0448,0
百日咳,2014,江西省,16,0,0.0354,0
百日咳,2014,青海省,2,0,0.0346,0
百日咳,2014,西藏,1,0,0.032,0
百日咳,2014,宁夏,2,0,0.0306,0
百日咳,2014,内蒙古,7,0,0.028,0
百日咳,2014,福建省,9,0,0.0238,0
百日咳,2014,吉林省,4,0,0.0145,0
百日咳,2014,辽宁省,3,0,0.0068,0
百日咳,2014,广西省,3,0,0.0064,0
百日咳,2013,新疆,290,0,1.2988,0
百日咳,2013,天津市,169,0,1.1959,0
百日咳,2013,四川省,235,0,0.291,0
百日咳,2013,山东省,265,0,0.2736,0
百日咳,2013,河北省,175,0,0.2401,0
百日咳,2013,建设兵团,6,0,0.2265,0
百日咳,2013,陕西省,77,0,0.2052,0
百日咳,2013,重庆市,59,0,0.2003,0
百日咳,2013,甘肃省,43,0,0.1668,0
百日咳,2013,全国,1712,0,0.1264,0
百日咳,2013,黑龙江省,45,0,0.1174,0
百日咳,2013,山西省,30,0,0.0831,0
百日咳,2013,浙江省,43,0,0.0785,0
百日咳,2013,北京市,15,0,0.0725,0
百日咳,2013,贵州省,25,0,0.0718,0
百日咳,2013,安徽省,37,0,0.0618,0
百日咳,2013,广东省,60,0,0.0566,0
百日咳,2013,云南省,23,0,0.0494,0
百日咳,2013,江苏省,31,0,0.0391,0
百日咳,2013,湖北省,19,0,0.0329,0
百日咳,2013,吉林省,8,0,0.0291,0
百日咳,2013,河南省,23,0,0.0245,0
百日咳,2013,湖南省,16,0,0.0241,0
百日咳,2013,内蒙古,6,0,0.0241,0
百日咳,2013,江西省,8,0,0.0178,0
百日咳,2013,青海省,1,0,0.0174,0
百日咳,2013,辽宁省,4,0,0.0091,0
百日咳,2013,福建省,3,0,0.008,0
百日咳,2013,广西省,2,0,0.0043,0
百日咳,2012,新疆,767,0,3.4726,0
百日咳,2012,天津市,95,0,0.7013,0
百日咳,2012,四川省,260,1,0.323,0.0012
百日咳,2012,建设兵团,6,0,0.2296,0
百日咳,2012,陕西省,80,0,0.2138,0
百日咳,2012,浙江省,106,0,0.194,0
百日咳,2012,甘肃省,46,0,0.1794,0
百日咳,2012,贵州省,59,0,0.1701,0
百日咳,2012,河北省,120,0,0.1657,0
百日咳,2012,全国,2183,1,0.162,0.0001
百日咳,2012,山东省,147,0,0.1525,0
百日咳,2012,山西省,53,0,0.1475,0
百日咳,2012,安徽省,76,0,0.1273,0
百日咳,2012,云南省,53,0,0.1144,0
百日咳,2012,重庆市,32,0,0.1096,0
百日咳,2012,北京市,15,0,0.0743,0
百日咳,2012,江苏省,52,0,0.0658,0
百日咳,2012,广东省,69,0,0.0657,0
百日咳,2012,河南省,59,0,0.0628,0
百日咳,2012,宁夏,4,0,0.0626,0
百日咳,2012,黑龙江省,17,0,0.0443,0
百日咳,2012,湖北省,24,0,0.0417,0
百日咳,2012,湖南省,25,0,0.0379,0
百日咳,2012,江西省,8,0,0.0178,0
百日咳,2012,青海省,1,0,0.0176,0
百日咳,2012,福建省,6,0,0.0161,0
百日咳,2012,上海市,3,0,0.0128,0
百日咳,2012,海南省,1,0,0.0114,0
百日咳,2012,广西省,3,0,0.0065,0
百日咳,2012,吉林省,1,0,0.0036,0
百日咳,2012,辽宁省,1,0,0.0023,0
百日咳,2011,新疆,581,1,2.6632,0.0046
百日咳,2011,天津市,74,0,0.5719,0
百日咳,2011,四川省,382,0,0.475,0
百日咳,2011,山东省,282,1,0.2944,0.001
百日咳,2011,陕西省,104,0,0.2786,0
百日咳,2011,河北省,170,0,0.2366,0
百日咳,2011,浙江省,118,0,0.2168,0
百日咳,2011,贵州省,67,0,0.1928,0
百日咳,2011,全国,2517,2,0.1877,0.0001
百日咳,2011,甘肃省,45,0,0.176,0
百日咳,2011,安徽省,94,0,0.158,0
百日咳,2011,建设兵团,4,0,0.1555,0
百日咳,2011,山西省,49,0,0.1372,0
百日咳,2011,河南省,122,0,0.1297,0
百日咳,2011,广东省,119,0,0.1141,0
百日咳,2011,云南省,51,0,0.111,0
百日咳,2011,西藏,3,0,0.1,0
百日咳,2011,湖南省,64,0,0.0974,0
百日咳,2011,江苏省,70,0,0.089,0
百日咳,2011,重庆市,21,0,0.0728,0
百日咳,2011,黑龙江省,27,0,0.0705,0
百日咳,2011,湖北省,32,0,0.0559,0
百日咳,2011,北京市,8,0,0.0408,0
百日咳,2011,青海省,2,0,0.0355,0
百日咳,2011,海南省,2,0,0.0231,0
百日咳,2011,江西省,10,0,0.0224,0
百日咳,2011,吉林省,6,0,0.0218,0
百日咳,2011,广西省,6,0,0.013,0
百日咳,2011,上海市,2,0,0.0087,0
百日咳,2011,内蒙古,2,0,0.0081,0
百日咳,2011,辽宁省,3,0,0.0069,0
百日咳,2011,福建省,1,0,0.0027,0
百日咳,2010,天津市,122,1,0.9934,0.0081
百日咳,2010,新疆,167,0,0.7736,0
百日咳,2010,河北省,389,0,0.553,0
百日咳,2010,甘肃省,79,0,0.2998,0
百日咳,2010,山东省,235,0,0.2481,0
百日咳,2010,四川省,200,0,0.2443,0
百日咳,2010,宁夏,13,0,0.2079,0
百日咳,2010,山西省,60,0,0.1751,0
百日咳,2010,黑龙江省,58,0,0.1516,0
百日咳,2010,陕西省,56,0,0.1485,0
百日咳,2010,全国,1764,1,0.1322,0.0001
百日咳,2010,河南省,79,0,0.0833,0
百日咳,2010,北京市,14,0,0.0798,0
百日咳,2010,浙江省,41,0,0.0792,0
百日咳,2010,云南省,33,0,0.0722,0
百日咳,2010,吉林省,17,0,0.0621,0
百日咳,2010,安徽省,38,0,0.062,0
百日咳,2010,贵州省,23,0,0.0606,0
百日咳,2010,青海省,3,0,0.0538,0
百日咳,2010,重庆市,15,0,0.0525,0
百日咳,2010,江苏省,40,0,0.0518,0
百日咳,2010,湖南省,26,0,0.0406,0
百日咳,2010,建设兵团,1,0,0.0389,0
百日咳,2010,湖北省,16,0,0.028,0
百日咳,2010,内蒙古,5,0,0.0206,0
百日咳,2010,广东省,17,0,0.0176,0
百日咳,2010,江西省,7,0,0.0158,0
百日咳,2010,辽宁省,5,0,0.0116,0
百日咳,2010,广西省,4,0,0.0082,0
百日咳,2010,福建省,2,0,0.0055,0
百日咳,2009,河北省,414,0,0.5924,0
百日咳,2009,新疆,123,0,0.5772,0
百日咳,2009,四川省,277,0,0.3385,0
百日咳,2009,甘肃省,66,0,0.2511,0
百日咳,2009,贵州省,65,0,0.1716,0
百日咳,2009,天津市,19,0,0.1616,0
百日咳,2009,安徽省,83,0,0.1353,0
百日咳,2009,山东省,119,0,0.1264,0
百日咳,2009,全国,1612,1,0.1214,0.0001
百日咳,2009,青海省,6,0,0.1082,0
百日咳,2009,浙江省,55,0,0.1074,0
百日咳,2009,云南省,48,0,0.1057,0
百日咳,2009,山西省,31,0,0.0909,0
百日咳,2009,湖南省,56,0,0.0877,0
百日咳,2009,宁夏,5,0,0.0826,0
百日咳,2009,黑龙江省,27,0,0.0706,0
百日咳,2009,陕西省,26,0,0.0691,0
百日咳,2009,吉林省,17,1,0.0622,0.0037
百日咳,2009,江苏省,43,0,0.056,0
百日咳,2009,湖北省,27,0,0.0473,0
百日咳,2009,重庆市,13,0,0.0458,0
百日咳,2009,福建省,14,0,0.0385,0
百日咳,2009,北京市,6,0,0.0354,0
百日咳,2009,江西省,13,0,0.0295,0
百日咳,2009,广东省,23,0,0.0241,0
百日咳,2009,河南省,19,0,0.0202,0
百日咳,2009,辽宁省,7,0,0.0162,0
百日咳,2009,广西省,7,0,0.0145,0
百日咳,2009,内蒙古,3,0,0.0124,0
百日咳,2008,新疆,388,0,1.852,0
百日咳,2008,四川省,578,1,0.7112,0.0012
百日咳,2008,甘肃省,108,0,0.4127,0
百日咳,2008,天津市,37,0,0.3318,0
百日咳,2008,河北省,190,0,0.2737,0
百日咳,2008,陕西省,87,0,0.2321,0
百日咳,2008,贵州省,83,0,0.2206,0
百日咳,2008,山西省,74,0,0.2181,0
百日咳,2008,浙江省,110,0,0.2174,0
百日咳,2008,青海省,11,0,0.1993,0
百日咳,2008,安徽省,117,0,0.1912,0
百日咳,2008,全国,2387,1,0.1807,0.0001
百日咳,2008,宁夏,8,0,0.1311,0
百日咳,2008,重庆市,36,0,0.1278,0
百日咳,2008,云南省,54,0,0.1196,0
百日咳,2008,建设兵团,3,0,0.1161,0
百日咳,2008,山东省,106,0,0.1132,0
百日咳,2008,湖北省,56,0,0.0983,0
百日咳,2008,湖南省,62,0,0.0976,0
